Culture;CERCID;FLID;POSTRA;Order;CULTURE_NC;CULTURE_TL;ID_NC;ID_TL;ORDER_NC;ORDER_TL;BGL_ORIG_NC;BGL_ORIG_TL;BGL_GEN_NC;BGL_GEN_TL;DIS_BGL_TL;DIS_BGL_AB;BGL;DIS_BGL_BGP;BGL_AB;BGL_SPEC_NC;BGL_SPEC_TL;BGL_SPEC_TB;BGL_SPEC_TB_c;BGL_SPEC_TB_cl;BGD_ORIG_NC;BGD_ORIG_TL;BGD_GEN_NC;BGD_GEN_TL;DIS_BGD_TL;DIS_BGD_AB;BGD;DIS_BGD_BGP;BGD_AB;BGD_SPEC_NC;BGD_SPEC_TL;BGD_SPEC_TB;BGD_SPEC_TB_c;BGD_SPEC_TB_cl;LGL_ORIG_NC;LGL_ORIG_TL;LGL_GEN_NC;LGL_GEN_TL;DIS_LGL;LGL;LGL2;DIS_LGL_BGP;LGL_SPEC_NC;LGL_SPEC_TL;LGL_SPEC_TB;LGL_SPEC_TB_c;LGL_SPEC_TB_cl;LGD_ORIG__NC;LGD_ORIG_TL;LGD_GEN_NC;LGD_GEN_TL;DIS_LGD;LGD;LGD2;DIS_LGD_BGP;LGD_SPEC_NC;LGD_SPEC_TL;LGD_SPEC_TB;LGD_SPEC_TB_c;LGD_SPEC_TB_cl;POL_ORIG_NC;POL_ORIG_TL;POL_GEN_NC;POL_GEN_TL;DIS_POL;POL;DIS_POL_BGP;POL_SPEC_NC;POL_SPEC_TL;POL_SPEC_TB;POL_SPEC_TB_c;POL_SPEC_TB_cl;POD_ORIG_NC;POD_ORIG_TL;POD_GEN_NC;POD_GEN_TL;DIS_POD;POD;DIS_POD_BGP;POD_SPEC_NC;POD_SPEC_TL;POD_SPEC_TB;POD_SPEC_TB_c;POD_SPEC_TB_cl;GOOD_ORIG_NC;GOOD_ORIG_TL;MATCH_GOOD;GOOD_SPEC_NC;GOOD_SPEC_TL;GOOD_SPEC_BP;BAD_ORIG_NC;BAD_ORIG_TL;MATCH_BAD;BAD_SPEC_NC;BAD_SPEC_TL;BAD_SPEC_BP;HAINE;ISHOKO;GDSMDIFF
Yasawa Fiji;CERC535;31206;0;2;Yasawa;Yasawa;31206;MR;2;2;sharing;sharing;Morality;Morality;0;0;Morality;0;Morality;Sharing;Sharing;Sharing;Sharing;Sharing;selfish;selfish;Virtue;Virtue;0;0;Virtue;0;Virtue;Selfish;Selfish;Selfish;Selfish;Selfish;worshipping ancestoral spirit;worshipping ancestoral spirit;Ritual;Ritual;0;Ritual;Ritual;0;Worship - Ancestoral Spirit ;Worshipping ancestral spirit;Worship - Ancestoral Spirit ;Worship - Ancestral Spirit;Worship - Ancestral Spirit;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;law abiding;law abiding;Morality;Morality;0;Morality;0;Obedience - Law Abiding;Abiding by the law;Obedience - Law Abiding;Obedience - Law Abiding;Law Abiding;law breaker;law breaker;Morality;Morality;0;Morality;0;Disobedience - Law;Criminals;Disobedience - Law;Disobedience - Law;Disobedience - Law;good person;good person;Match;People - Good ;Good person;Good (Conscience, Behavior, Nature, Heart);did not listen;did not listen;Match;Not Listening;Not listening;Doesn't Listen;NA;NA;NA
Yasawa Fiji;CERC535;31206;0;3;Yasawa;Yasawa;31206;MR;3;3;obedience;obedience;Morality;Morality;0;0;Morality;0;Morality;Obedient;Obedience;Obedient;Obedient;Obedient;disobedience;disobedience;Morality;Morality;0;0;Morality;0;Morality;Disobedient;Disobedience;Disobedient;Disobedient;Disobedient;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;discipline;discipline;Virtue;Virtue;0;Virtue;0;Discipline;Discipline;Discipline;Discipline;Discipline;swearing/foul languages;swearing/foul languages;Morality;Etiquette;1;Etiquette;0;Swearing ;Swearing;Swearing ;Swearing;Swearing;highly qualification;highly qualification;Match;Qualifications ;Highly qualification;Qualifications;did not attend church;did not attend church;Match;No Church;Not going to church;No Church;NA;NA;NA
Yasawa Fiji;CERC535;31206;0;4;Yasawa;Yasawa;31206;MR;4;4;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;helping each other;helping each other;Morality;Morality;0;Morality;0;Helpful - Others;Helpful;Helpful - Others;Helpful - Others;Helpful - Others;bad relationship;bad relationship;Morality;People;1;People;0;Relationship - Bad;Bad relationships;Relationship - Bad;Relationship - Bad;Relationship - Bad;always go to church;always go to church;Match;Church;Going to church;Church;always listen to their own decision making;always listen to their own decision making;Match;Decisions - Self;Stubborn;Arrogant;NA;NA;NA
Yasawa Fiji;CERC535;31206;0;5;Yasawa;Yasawa;31206;MR;5;5;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;caring;caring;Morality;Morality;0;Morality;0;Caring;Caring;Caring;Caring;Caring;murder;murder;Morality;Morality;0;Morality;0;Violence - Murder;Killing;Violence - Murder;Violence - Murder;Murder;always listen to the village call;always listen to the village call;Match;Listening - Village Call;Always listen;Listens;always listen to their own decision making;always listen to their own decision making;Match;Decisions - Self;Stubborn;Arrogant;NA;NA;NA
Yasawa Fiji;CERC536;31506;0;1;Yasawa;Yasawa;31506;31506;1;1;listen;listen;Morality;Morality;0;0;Morality;0;Morality;Listening;Listening;Listening;Listening;Listening;foul languages;foul languages;Etiquette;Etiquette;0;0;Etiquette;0;Etiquette;Swearing;Swearing;Swearing;Swearing;Swearing;addicted yaqona consumer;addicted yaqona consumer;Substance Use/Abuse;Substance Use/Abuse;0;Substance Use/Abuse;Substance Use/Abuse;0;Alcohol - Kava;Drugs/alcohol;Alcohol - Kava;Alcohol - Kava;Alcohol - Kava;making noise inside koro;making noise inside koro;Ritual;Ritual;0;Etiquette;Etiquette;1;Disturbances - Noise Inside Koro;Making noise inside koro;Disturbances - Noise Inside Koro;Disturbances - Noise Inside Koro;Disturbances - Noise Inside Koro;listen;listen;Morality;Morality;0;Morality;0;Listening ;Listening;Listening ;Listening;Listening;not listening;not listening;Morality;Morality;0;Morality;0;Not Listening;Not listening;Not Listening;Not Listening;Not Listening;good attitude;good attitude;Match;Attitude - Good ;Good attitude;Attitude;thieves;thieves;Match;Stealing - Thieves;Stealing;Theft;NA;NA;NA
Yasawa Fiji;CERC536;31506;0;2;Yasawa;Yasawa;31506;31506;2;2;obedience;obedience;Morality;Morality;0;0;Morality;0;Morality;Obedient;Obedience;Obedient;Obedient;Obedient;laziness;laziness;Virtue;Virtue;0;0;Virtue;0;Virtue;Lazy;Laziness;Lazy;Lazy;Lazy;worshipping ancestoral spirit;worshipping ancestoral spirit;Ritual;Ritual;0;Ritual;Ritual;0;Worship - Ancestoral Spirit ;Worshipping ancestral spirit;Worship - Ancestoral Spirit ;Worship - Ancestral Spirit;Worship - Ancestral Spirit;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;obedience;obedience;Virtue;Morality;1;Morality;0;Obedience ;Obedience;Obedience ;Obedience;Obedience;disobedience;disobedience;Morality;Morality;0;Morality;0;Disobedience ;Disobedience;Disobedience ;Disobedience;Disobedience;highly qualification;highly qualification;Match;Qualifications ;Highly qualification;Qualifications;lying tongue;lying tongue;Match;Lies;Dishonesty;Dishonest;NA;NA;NA
Yasawa Fiji;CERC536;31506;0;3;Yasawa;Yasawa;31506;31506;3;3;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;N/A;NA;NA;NA;disobedience;disobedience;Morality;Morality;0;0;Morality;0;Morality;Disobedient;Disobedience;Disobedient;Disobedient;Disobedient;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;law abiding;law abiding;Morality;Morality;0;Morality;0;Obedience - Law Abiding;Abiding by the law;Obedience - Law Abiding;Obedience - Law Abiding;Law Abiding;stealing;stealing;Morality;Morality;0;Morality;0;Stealing;Stealing;Stealing;Stealing;Stealing;hardworking;hardworking;Match;Work - Hard;Hardworking;Hard-working;having an affair;having an affair;Match;Adultery;Adultery;Adultery;NA;NA;NA
Yasawa Fiji;CERC536;31506;0;4;Yasawa;Yasawa;31506;31506;4;4;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;being a good citizen;being a good citizen;Morality;Morality;0;Morality;0;People - Good ;Good citizen;People - Good ;People - Good;People - Good Citizen;murder;murder;Morality;Morality;0;Morality;0;Violence - Murder;Killing;Violence - Murder;Violence - Murder;Murder;Person who always attend church all the time;Person who always attend church all the time;Match;Church;Going to church;Church;murder;murder;Match;Violence - Murder;Murder;Murder;NA;NA;NA
Yasawa Fiji;CERC536;31506;0;5;Yasawa;Yasawa;31506;31506;5;5;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;discipline;discipline;Virtue;Virtue;0;Virtue;0;Discipline;Discipline;Discipline;Discipline;Discipline;sodomised;sodomised;Morality;Misc;1;Miscellaneous;0;Sodomy ;Sodomised;Sodomy ;Sodomy;Sodomy;always go to church;always go to church;Match;Church;Going to church;Church;lust;lust;Match;Lust;Lust;Lust;NA;NA;NA
Yasawa Fiji;CERC537;31602;0;1;Yasawa;Yasawa;31602;31602;1;1;obedience;obedience;Morality;Morality;0;0;Morality;0;Morality;Obedient;Obedience;Obedient;Obedient;Obedient;sinful acts;sinful acts;Morality;Morality;0;0;Morality;0;Morality;Sin;Sins;Sin;Sin;Sin;addicted yaqona consumer;addicted yaqona consumer;Substance Use/Abuse;Substance Use/Abuse;0;Substance Use/Abuse;Substance Use/Abuse;0;Alcohol - Kava;Drugs/alcohol;Alcohol - Kava;Alcohol - Kava;Alcohol - Kava;true believer;true believer;Religion;Religion;0;Religion;Religion;0;Faith;True believer;Faith;Faith;Faith;obedience;obedience;Virtue;Morality;1;Morality;0;Obedience ;Obedience;Obedience ;Obedience;Obedience;stealing;stealing;Morality;Morality;0;Morality;0;Stealing;Stealing;Stealing;Stealing;Stealing;good attitude;good attitude;Match;Attitude - Good ;Good attitude;Attitude;bad attitude;bad attitude;Match;Attitude - Bad;Bad attitude;Bad Attitude;NA;NA;NA
Yasawa Fiji;CERC537;31602;0;2;Yasawa;Yasawa;31602;31602;2;2;listen;listen;Morality;Morality;0;0;Morality;0;Morality;Listening;Listening;Listening;Listening;Listening;pretentious;pretentious;Virtue;Virtue;0;0;Virtue;0;Virtue;Pretentious;Pretentious;Pretentious;Pretentious;Pretentious;worshipping ancestoral spirit;worshipping ancestoral spirit;Ritual;Ritual;0;Ritual;Ritual;0;Worship - Ancestoral Spirit ;Worshipping ancestral spirit;Worship - Ancestoral Spirit ;Worship - Ancestral Spirit;Worship - Ancestral Spirit;God's grace;God's grace;Religion;Religion;0;Religion;Religion;0;God - Grace;God's grace;God - Grace;God - Grace;God - Grace;listen;listen;Morality;Morality;0;Morality;0;Listening ;Listening;Listening ;Listening;Listening;law breaker;law breaker;Morality;Morality;0;Morality;0;Disobedience - Law;Criminals;Disobedience - Law;Disobedience - Law;Disobedience - Law;well brought up;well brought up;Match;Upbringing - Good ;Brought up well;Upbringing;doesn't listen;doesn't listen;Match;Not Listening;Not listening;Doesn't Listen;NA;NA;NA
Yasawa Fiji;CERC537;31602;0;3;Yasawa;Yasawa;31602;31602;3;3;good person;good person;Misc;Virtue;1;1;Virtue;0;Virtue;People - Good ;Good people;People - Good ;People - Good;People - Good;disobedience;disobedience;Morality;Morality;0;0;Morality;0;Morality;Disobedient;Disobedience;Disobedient;Disobedient;Disobedient;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;helping each other;helping each other;Morality;Morality;0;Morality;0;Helpful - Others;Helpful;Helpful - Others;Helpful - Others;Helpful - Others;disobedience;disobedience;Morality;Morality;0;Morality;0;Disobedience ;Disobedience;Disobedience ;Disobedience;Disobedience;good behavior;good behavior;Match;Attitude - Good ;Good behavior;Attitude;naughty child;naughty child;Match;Child - Naughty;Naughty child;Naughty Children;NA;NA;NA
Yasawa Fiji;CERC537;31602;0;4;Yasawa;Yasawa;31602;31602;4;4;help those in need;help those in need;Morality;Morality;0;0;Morality;0;Morality;Helpful - People;Helpful;Helpful - People;Helpful - People;Helpful - People;foul languages;foul languages;Etiquette;Etiquette;0;0;Etiquette;0;Etiquette;Swearing;Swearing;Swearing;Swearing;Swearing;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;happy person;happy person;People;People;0;People;0;People - Happy;Happy people;People - Happy;People - Happy;People - Happy;eager to always start a fight;eager to always start a fight;Morality;Morality;0;Morality;0;Violence - Fighting;Eager to start a fight;Violence - Fighting;Violence - Fighting;Violence;hardworking;hardworking;Match;Work - Hard;Hardworking;Hard-working;betrayed;betrayed;Match;Betrayal;Betrayal;Betrayal/Backbiting;NA;NA;NA
Yasawa Fiji;CERC537;31602;0;5;Yasawa;Yasawa;31602;31602;5;5;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;law abiding;law abiding;Morality;Morality;0;Morality;0;Obedience - Law Abiding;Abiding by the law;Obedience - Law Abiding;Obedience - Law Abiding;Law Abiding;making noise;making noise;Etiquette;Morality;1;Etiquette;0;Disturbances - Noise;Making noise;Disturbances - Noise;Disturbances - Noise;Disturbances - Noise;thinking of others;thinking of others;Match;Thoughts - Others;Thoughtful;Thoughtful;shy/ashmed;shy/ashmed;Match;Shy;Shy;Shy;NA;NA;NA
Yasawa Fiji;CERC538;31603;0;1;Yasawa;Yasawa;31603;31603;1;1;listen;listen;Morality;Morality;0;0;Morality;0;Morality;Listening;Listening;Listening;Listening;Listening;liar;liar;Morality;Morality;0;0;Morality;0;Morality;Lies;Dishonesty;Lies;Lies;Lies;drink yaqona;drink yaqona;Substance Use/Abuse;Substance Use/Abuse;0;Substance Use/Abuse;Substance Use/Abuse;0;Alcohol - Kava;Drugs/alcohol;Alcohol - Kava;Alcohol - Kava;Alcohol - Kava;true believer;true believer;Religion;Religion;0;Religion;Religion;0;Faith;True believer;Faith;Faith;Faith;obedience;obedience;Virtue;Morality;1;Morality;0;Obedience ;Obedience;Obedience ;Obedience;Obedience;disobedience;disobedience;Morality;Morality;0;Morality;0;Disobedience ;Disobedience;Disobedience ;Disobedience;Disobedience;Business making;Business making;Match;Business Making;Business making;Business-making;laziness;laziness;Match;Lazy;Laziness;Lazy;NA;NA;NA
Yasawa Fiji;CERC538;31603;0;2;Yasawa;Yasawa;31603;31603;2;2;obedience;obedience;Morality;Morality;0;0;Morality;0;Morality;Obedient;Obedience;Obedient;Obedient;Obedient;laziness;laziness;Virtue;Virtue;0;0;Virtue;0;Virtue;Lazy;Laziness;Lazy;Lazy;Lazy;lusts;lusts;Virtue;Virtue;0;Virtue;Virtue;0;Lust;Lust;Lust;Lust;Lust;civilised;civilised;Virtue;Virtue;0;Virtue;Virtue;0;Civil;Civilization;Civil;Civil;Civil;loving;loving;Virtue;Virtue;0;Virtue;0;Loving;Love;Loving;Loving;Loving;hater;hater;Morality;Virtue;1;Virtue;0;Hate;Hatred;Hate;Hate;Hate;car ;car ;Match;Car;Car;Car;no farmer;no farmer;Match;No Farming;No farmer;Doesn't Farm;NA;NA;NA
Yasawa Fiji;CERC538;31603;0;3;Yasawa;Yasawa;31603;31603;3;3;truthful person;truthful person;Virtue;Virtue;0;0;Virtue;0;Virtue;Truth;Honesty;Truth;Truth;Truth;sinful;sinful;Morality;Morality;0;0;Morality;0;Morality;Sin;Sins;Sin;Sin;Sin;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;word of God - Jehovah;word of God - Jehovah;Religion;Religion;0;Religion;Religion;0;God - Word ;Word of God-Jehovah;God - Word ;God - Word;God - Word;work together;work together;People;Morality;1;People;0;Work - Together ;Work together;Work - Together ;Work - Together;Work - Together;division ???;division ???;Misc;People;1;People;0;Division;Division;Division;Division;Division;boat;boat;Match;Boat;Boat;Boat;did not do the village commitments;did not do the village commitments;Match;No Commitments;Not committed to village;Uncommitted;NA;NA;NA
Yasawa Fiji;CERC538;31603;0;4;Yasawa;Yasawa;31603;31603;4;4;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;helping each other;helping each other;Morality;Morality;0;Morality;0;Helpful - Others;Helpful;Helpful - Others;Helpful - Others;Helpful - Others;jealousy;jealousy;Morality;Virtue;1;Virtue;0;Jealousy ;Jealousy;Jealousy ;Jealousy;Jealousy;farming;farming;Match;Farming;Farming;Farming;causing troubles;causing troubles;Match;Behaviour - Trouble;Trouble maker;Troublemaker;NA;NA;NA
Yasawa Fiji;CERC538;31603;0;5;Yasawa;Yasawa;31603;31603;5;5;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;law abiding;law abiding;Morality;Morality;0;Morality;0;Obedience - Law Abiding;Abiding by the law;Obedience - Law Abiding;Obedience - Law Abiding;Law Abiding;law breaker;law breaker;Morality;Morality;0;Morality;0;Disobedience - Law;Criminals;Disobedience - Law;Disobedience - Law;Disobedience - Law;good church goer;good church goer;Match;Church - Good ;Going to church;Church;doesn't go to church;doesn't go to church;Match;No Church;Not going to church;No Church;NA;NA;NA
Yasawa Fiji;CERC539;31701;0;1;Yasawa;Yasawa;31701;31701;1;1;kind hearted;kind hearted;Virtue;Virtue;0;0;Virtue;0;Virtue;Kind - Heart;Kindness;Kind - Heart;Kind - Heart;Kindness;disobedience;disobedience;Morality;Morality;0;0;Morality;0;Morality;Disobedient;Disobedience;Disobedient;Disobedient;Disobedient;yaqona heavy drinker;yaqona heavy drinker;Substance Use/Abuse;Substance Use/Abuse;0;Substance Use/Abuse;Substance Use/Abuse;0;Alcohol - Kava;Drunkards;Alcohol - Kava;Alcohol - Kava;Alcohol - Kava;church - civilised;church - civilised;Ritual;Ritual;0;Ritual;Ritual;0;Church;Church;Church;Church;Church;obedience;obedience;Virtue;Morality;1;Morality;0;Obedience ;Obedience;Obedience ;Obedience;Obedience;disobedience;disobedience;Morality;Morality;0;Morality;0;Disobedience ;Disobedience;Disobedience ;Disobedience;Disobedience;life with good behaviour;life with good behaviour;Match;Behaviour - Good ;Good behavior;Good (Conscience, Behavior, Nature, Heart);doesn't listen;doesn't listen;Match;Not Listening;Not listening;Doesn't Listen;NA;NA;NA
Yasawa Fiji;CERC539;31701;0;2;Yasawa;Yasawa;31701;31701;2;2;patience;patience;Virtue;Virtue;0;0;Virtue;0;Virtue;Patience;Patience;Patience;Patience;Patience;stubborness;stubborness;Virtue;Virtue;0;0;Virtue;0;Virtue;Stubborness;Stubborn;Stubborness;Stubborness;Stubborness;swearing;swearing;Etiquette;Etiquette;0;Etiquette;Etiquette;0;Swearing;Swearing;Swearing;Swearing;Swearing;word of God - Jehovah;word of God - Jehovah;Religion;Religion;0;Religion;Religion;0;God - Word ;Word of God-Jehovah;God - Word ;God - Word;God - Word;law abiding;law abiding;Morality;Morality;0;Morality;0;Obedience - Law Abiding;Abiding by the law;Obedience - Law Abiding;Obedience - Law Abiding;Law Abiding;law breaker;law breaker;Morality;Morality;0;Morality;0;Disobedience - Law;Criminals;Disobedience - Law;Disobedience - Law;Disobedience - Law;happy person;happy person;Match;Happiness - Person;Happiness;Happy;causing troubles;causing troubles;Match;Behaviour - Trouble;Trouble maker;Troublemaker;NA;NA;NA
Yasawa Fiji;CERC539;31701;0;3;Yasawa;Yasawa;31701;31701;3;3;hardworker;hardworker;Virtue;Virtue;0;0;Virtue;0;Virtue;Work - Hard;Diligent;Work - Hard;Work - Hard;Work - Hard;laziness;laziness;Virtue;Virtue;0;0;Virtue;0;Virtue;Lazy;Laziness;Lazy;Lazy;Lazy;sins;sins;Morality;Morality;0;Morality;Morality;0;Sin;Sins;Sin;Sin;Sin;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;always listen;always listen;Morality;Morality;0;Morality;0;Listening;Listening;Listening;Listening;Listening;jealousy;jealousy;Morality;Virtue;1;Virtue;0;Jealousy ;Jealousy;Jealousy ;Jealousy;Jealousy;merciful;merciful;Match;Merciful;Merciful;Merciful;bad attitude;bad attitude;Match;Attitude - Bad;Bad attitude;Bad Attitude;NA;NA;NA
Yasawa Fiji;CERC539;31701;0;4;Yasawa;Yasawa;31701;31701;4;4;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;helping each other;helping each other;Morality;Morality;0;Morality;0;Helpful - Others;Helpful;Helpful - Others;Helpful - Others;Helpful - Others;thievery;thievery;Morality;Morality;0;Morality;0;Stealing - Thieves;Stealing;Stealing - Thieves;Stealing - Thieves;Stealing;church goer;church goer;Match;Church;Going to church;Church;doesn't go to church;doesn't go to church;Match;No Church;Not going to church;No Church;NA;NA;NA
Yasawa Fiji;CERC539;31701;0;5;Yasawa;Yasawa;31701;31701;5;5;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;love;love;Virtue;Virtue;0;Virtue;0;Loving;Love;Loving;Loving;Loving;deception;deception;Morality;Morality;0;Morality;0;Deception;Deception;Deception;Deception;Deception;good attitude;good attitude;Match;Attitude - Good ;Good attitude;Attitude;disobedience;disobedience;Match;Disobedience;Disobedience;Disobedient;NA;NA;NA
Yasawa Fiji;CERC540;31704;0;1;Yasawa;Yasawa;31704;31704;1;1;hardworker;hardworker;Virtue;Virtue;0;0;Virtue;0;Virtue;Work - Hard;Diligent;Work - Hard;Work - Hard;Work - Hard;laziness;laziness;Virtue;Virtue;0;0;Virtue;0;Virtue;Lazy;Laziness;Lazy;Lazy;Lazy;quietness;quietness;Ritual;Ritual;0;Ritual;Ritual;0;Quiet;Silence;Quiet;Quiet;Quiet;making noise inside koro;making noise inside koro;Ritual;Ritual;0;Etiquette;Etiquette;1;Disturbances - Noise Inside Koro;Making noise inside koro;Disturbances - Noise Inside Koro;Disturbances - Noise Inside Koro;Disturbances - Noise Inside Koro;law abiding;law abiding;Morality;Morality;0;Morality;0;Obedience - Law Abiding;Abiding by the law;Obedience - Law Abiding;Obedience - Law Abiding;Law Abiding;law breaker;law breaker;Morality;Morality;0;Morality;0;Disobedience - Law;Criminals;Disobedience - Law;Disobedience - Law;Disobedience - Law;obedience;obedience;Match;Obedience;Obedience;Obedient;swearing;swearing;Match;Swearing;Foul language;Bad Language (Swearing);NA;NA;NA
Yasawa Fiji;CERC540;31704;0;2;Yasawa;Yasawa;31704;31704;2;2;patience;patience;Virtue;Virtue;0;0;Virtue;0;Virtue;Patience;Patience;Patience;Patience;Patience;stubborness;stubborness;Virtue;Virtue;0;0;Virtue;0;Virtue;Stubborness;Stubborn;Stubborness;Stubborness;Stubborness;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;discipline;discipline;Virtue;Virtue;0;Virtue;0;Discipline;Discipline;Discipline;Discipline;Discipline;stealing;stealing;Morality;Morality;0;Morality;0;Stealing;Stealing;Stealing;Stealing;Stealing;unity;unity;Match;Unity;Unity;Solidarity;disobedience;disobedience;Match;Disobedience;Disobedience;Disobedient;NA;NA;NA
Yasawa Fiji;CERC540;31704;0;3;Yasawa;Yasawa;31704;31704;3;3;obedience;obedience;Morality;Morality;0;0;Morality;0;Morality;Obedient;Obedience;Obedient;Obedient;Obedient;disobedience;disobedience;Morality;Morality;0;0;Morality;0;Morality;Disobedient;Disobedience;Disobedient;Disobedient;Disobedient;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;helping each other;helping each other;Morality;Morality;0;Morality;0;Helpful - Others;Helpful;Helpful - Others;Helpful - Others;Helpful - Others;murder;murder;Morality;Morality;0;Morality;0;Violence - Murder;Killing;Violence - Murder;Violence - Murder;Murder;good attitude;good attitude;Match;Attitude - Good ;Good attitude;Attitude;want to be someone else but they are not;want to be someone else but they are not;Match;Dishonest - Self;Pretentious;Fake;NA;NA;NA
Yasawa Fiji;CERC540;31704;0;4;Yasawa;Yasawa;31704;31704;4;4;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;loving;loving;Virtue;Virtue;0;Virtue;0;Loving;Love;Loving;Loving;Loving;rape;rape;Morality;Morality;0;Morality;0;Violence - Rape ;Rape;Violence - Rape ;Violence - Rape;Rape;always listen ;always listen ;Match;Listening;Always listen;Listens;pride;pride;Match;Pride;Pride;Proud;NA;NA;NA
Yasawa Fiji;CERC540;31704;0;5;Yasawa;Yasawa;31704;31704;5;5;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;caring;caring;Morality;Morality;0;Morality;0;Caring;Caring;Caring;Caring;Caring;sodomised;sodomised;Morality;Misc;1;Miscellaneous;0;Sodomy ;Sodomised;Sodomy ;Sodomy;Sodomy;patient at heart;patient at heart;Match;Patience;Patience;Patient;NA;NA;Match;NA;?;NA;NA;NA;NA
